Date,Close/Last,Volume,Open,High,Low
05/02/2023,$239.24,24350150,$243.18,$244.92,$238.99
05/01/2023,$243.18,29143910,$238.615,$244.00,$236.46
04/28/2023,$240.32,39554040,$239.01,$240.43,$235.75
04/27/2023,$238.56,71196530,$239.89,$241.685,$236.77
04/26/2023,$209.40,41992730,$212.50,$214.11,$208.88
04/25/2023,$207.55,19198180,$210.815,$211.26,$207.13
04/24/2023,$212.79,15750920,$213.675,$213.92,$210.71
04/21/2023,$212.89,17717170,$210.21,$213.41,$209.58
04/20/2023,$213.07,16475440,$213.48,$216.75,$212.77
04/19/2023,$215.70,15898080,$213.472,$217.33,$212.93
04/18/2023,$217.89,12280980,$219.91,$220.44,$216.21
04/17/2023,$218.86,15481870,$219.79,$220.979,$217.13
04/14/2023,$221.49,21591210,$217.88,$222.11,$217.55
04/13/2023,$220.35,23310360,$215.73,$221.15,$215.69
04/12/2023,$214.00,18972170,$214.835,$216.84,$212.584
04/11/2023,$213.85,16710100,$215.48,$216.02,$213.41
04/10/2023,$214.75,16106070,$214.71,$215.66,$210.66
04/06/2023,$216.10,26104410,$209.25,$216.94,$208.65
04/05/2023,$211.48,19396630,$214.15,$215.19,$209.94
04/04/2023,$214.72,21026370,$213.39,$216.24,$212.54
04/03/2023,$213.07,17924610,$208.84,$213.4861,$208.20
03/31/2023,$211.94,25440270,$207.24,$212.17,$206.77
03/30/2023,$207.84,22608300,$203.38,$208.09,$202.82
03/29/2023,$205.35,18851140,$203.56,$205.72,$202.5355
03/28/2023,$200.68,19127300,$200.15,$201.03,$197.90
03/27/2023,$202.84,18527180,$204.81,$205.86,$201.36
03/24/2023,$206.01,27733040,$205.18,$207.58,$203.55
03/23/2023,$204.28,27389670,$202.84,$207.88,$202.15
03/22/2023,$199.81,28477760,$202.50,$207.37,$199.67
03/21/2023,$202.16,31826950,$203.20,$203.55,$197.95
03/20/2023,$197.81,25186320,$198.48,$199.36,$193.64
03/17/2023,$195.61,50141100,$200.56,$201.90,$195.4304
03/16/2023,$204.93,50819660,$198.26,$205.76,$196.0886
03/15/2023,$197.75,42123550,$192.95,$197.78,$190.8351
03/14/2023,$194.02,41642630,$187.58,$194.32,$186.56
03/13/2023,$180.90,24727970,$177.96,$183.78,$174.82
03/10/2023,$179.51,25665030,$181.01,$184.77,$178.80
03/09/2023,$181.69,26582750,$186.35,$188.93,$180.30
03/08/2023,$184.97,19432410,$182.87,$185.26,$181.34
03/07/2023,$184.51,36701500,$189.00,$190.36,$184.01
03/06/2023,$184.90,33209390,$188.00,$189.66,$184.64
03/03/2023,$185.25,45877690,$178.92,$186.62,$177.05
03/02/2023,$174.53,17360710,$172.38,$175.01,$171.43
03/01/2023,$173.42,30998380,$174.59,$177.85,$173.05
02/28/2023,$174.94,46051120,$171.90,$177.55,$171.87
02/27/2023,$169.54,19277000,$171.875,$173.12,$169.06
02/24/2023,$170.39,19791330,$168.64,$170.72,$167.66
02/23/2023,$172.04,20017780,$172.00,$173.69,$169.38
02/22/2023,$171.12,22433160,$171.07,$172.755,$169.69
02/21/2023,$172.08,34592580,$174.31,$178.17,$171.88
02/17/2023,$172.88,24171260,$170.22,$173.18,$169.70
02/16/2023,$172.44,25827470,$172.75,$175.85,$171.79
02/15/2023,$177.16,25337970,$176.415,$178.19,$175.33
02/14/2023,$179.48,24034630,$177.16,$181.5064,$175.88
02/13/2023,$179.43,31463220,$178.215,$181.00,$175.82
02/10/2023,$174.15,33433570,$176.353,$178.89,$173.35
02/09/2023,$177.92,37118810,$186.13,$186.65,$177.27
02/08/2023,$183.43,36139070,$190.00,$190.83,$182.92
02/07/2023,$191.62,47080660,$185.575,$193.7799,$184.40
02/06/2023,$186.06,42483810,$186.53,$190.70,$185.5156
02/03/2023,$186.53,76809700,$183.465,$196.77,$182.89
02/02/2023,$188.77,150475700,$183.38,$197.16,$180.16
02/01/2023,$153.12,55661020,$148.03,$153.58,$147.06
01/31/2023,$148.97,29842110,$147.95,$149.88,$147.52
01/30/2023,$147.06,28040100,$149.405,$151.1233,$146.95
01/27/2023,$151.74,35771870,$148.237,$153.19,$147.39
01/26/2023,$147.30,25482080,$144.40,$147.51,$143.30
01/25/2023,$141.50,26622020,$141.22,$143.17,$140.31
01/24/2023,$143.14,21970190,$141.69,$145.00,$141.36
01/23/2023,$143.27,27470090,$139.29,$143.76,$138.66
01/20/2023,$139.37,28688630,$135.89,$139.94,$134.61
01/19/2023,$136.15,28625230,$132.49,$137.45,$132.14
01/18/2023,$133.02,20215490,$135.81,$137.25,$132.80
01/17/2023,$135.36,21147590,$136.176,$136.75,$134.25
01/13/2023,$136.98,22423840,$134.97,$137.39,$134.835
01/12/2023,$136.71,30757730,$133.44,$137.6781,$131.76
01/11/2023,$132.89,25423050,$130.96,$133.8494,$130.34
01/10/2023,$132.99,28684430,$127.27,$133.44,$127.15
01/09/2023,$129.47,26649150,$131.16,$132.95,$129.28
01/06/2023,$130.02,27584500,$128.97,$130.33,$126.04
01/05/2023,$126.94,25447100,$126.125,$128.52,$124.54
01/04/2023,$127.37,32397090,$127.38,$129.0498,$125.85
01/03/2023,$124.74,35528530,$122.82,$126.37,$122.28
12/30/2022,$120.34,19583830,$118.16,$120.42,$117.74
12/29/2022,$120.26,22366190,$116.40,$121.03,$115.77
12/28/2022,$115.62,19612470,$116.25,$118.15,$115.51
12/27/2022,$116.88,21392310,$117.93,$118.60,$116.0501
12/23/2022,$118.04,17796630,$116.03,$118.175,$115.535
12/22/2022,$117.12,23618120,$117.20,$118.62,$114.38
12/21/2022,$119.76,20392800,$116.70,$120.34,$115.62
12/20/2022,$117.09,28742500,$113.26,$117.33,$112.46
12/19/2022,$114.48,29769880,$116.83,$117.80,$114.331
12/16/2022,$119.43,67064000,$120.23,$123.31,$118.8214
12/15/2022,$116.15,34530970,$118.33,$118.625,$114.01
12/14/2022,$121.59,36922040,$119.39,$124.14,$119.39
12/13/2022,$120.15,44701050,$122.13,$123.30,$118.64
12/12/2022,$114.71,24747060,$115.18,$115.72,$113.14
12/09/2022,$115.90,26033350,$115.30,$117.54,$113.87
12/08/2022,$115.33,30619420,$116.39,$117.34,$114.59
12/07/2022,$113.93,29461140,$113.76,$115.88,$112.88
12/06/2022,$114.12,43689180,$119.91,$120.55,$113.74
12/05/2022,$122.43,35474880,$121.75,$124.67,$121.35
12/02/2022,$123.49,39950460,$117.83,$124.04,$117.61
12/01/2022,$120.44,36551370,$119.198,$121.20,$118.40
11/30/2022,$118.10,43348560,$109.505,$118.16,$109.38
11/29/2022,$109.46,23899240,$109.54,$110.94,$108.5437
11/28/2022,$108.78,23332820,$110.78,$112.04,$108.38
11/25/2022,$111.41,12007570,$111.30,$112.73,$111.02
11/23/2022,$112.24,21343080,$111.72,$112.67,$110.73
11/22/2022,$111.44,29028960,$109.86,$111.62,$108.3216
11/21/2022,$109.86,24351070,$111.52,$112.3699,$109.19
11/18/2022,$112.05,33357710,$113.80,$114.32,$110.62
11/17/2022,$111.45,35093820,$110.41,$112.33,$109.80
11/16/2022,$113.23,33287770,$114.50,$116.075,$112.66
11/15/2022,$117.08,50670500,$116.07,$118.74,$114.4116
11/14/2022,$114.22,53394970,$110.99,$116.27,$110.80
11/11/2022,$113.02,59961740,$109.23,$114.90,$108.81
11/10/2022,$111.87,80670960,$107.12,$112.75,$104.61
11/09/2022,$101.47,107677300,$101.72,$104.90,$100.74
11/08/2022,$96.47,52088320,$95.92,$97.80,$94.79
11/07/2022,$96.72,81987300,$94.78,$96.88,$93.10
11/04/2022,$90.79,55638060,$90.35,$91.39,$88.09
11/03/2022,$88.91,60664010,$90.08,$90.4576,$88.41
11/02/2022,$90.54,71821060,$94.205,$95.20,$90.48
11/01/2022,$95.20,110189600,$94.33,$97.49,$93.55
10/31/2022,$93.16,121361400,$98.22,$99.32,$92.60
10/28/2022,$99.20,95928310,$99.58,$100.85,$97.51
10/27/2022,$97.94,232316600,$97.975,$102.50,$96.38
10/26/2022,$129.82,89294680,$131.68,$135.55,$128.53
10/25/2022,$137.51,38433220,$130.875,$138.35,$130.59
10/24/2022,$129.72,63563450,$127.25,$133.48,$124.57
10/21/2022,$130.01,46348650,$126.31,$130.12,$125.44
10/20/2022,$131.53,26356280,$132.93,$136.77,$131.31
10/19/2022,$133.23,30691050,$132.89,$137.00,$132.22
10/18/2022,$132.80,25444980,$137.085,$137.8399,$131.40
10/17/2022,$134.04,29612250,$130.30,$134.79,$130.18
10/14/2022,$126.76,23559410,$131.00,$131.79,$126.52
10/13/2022,$130.29,34325720,$123.53,$131.14,$122.5301
10/12/2022,$127.50,34605250,$128.32,$129.67,$126.25
10/11/2022,$128.54,38481400,$131.62,$132.66,$126.99
10/10/2022,$133.79,24023980,$133.55,$136.11,$131.87
10/07/2022,$133.45,33214770,$136.76,$138.29,$132.44
10/06/2022,$139.07,36231060,$137.715,$141.45,$136.60
10/05/2022,$138.98,27979350,$138.24,$140.21,$134.78
10/04/2022,$140.28,34670730,$140.49,$142.3901,$139.34
10/03/2022,$138.61,27723060,$137.14,$139.62,$136.10
09/30/2022,$135.68,33166390,$136.05,$140.99,$135.50
09/29/2022,$136.41,38985410,$139.36,$139.84,$135.20
09/28/2022,$141.61,32658480,$134.62,$142.03,$134.27
09/27/2022,$134.40,30826470,$137.92,$139.42,$134.1201
09/26/2022,$136.37,30497020,$140.12,$142.24,$136.19
09/23/2022,$140.41,31710690,$141.42,$142.62,$138.89
09/22/2022,$142.82,34418520,$141.55,$144.58,$140.87
09/21/2022,$142.12,38338610,$146.39,$149.60,$142.00
09/20/2022,$146.09,23217350,$145.775,$148.84,$145.22
09/19/2022,$148.02,22169480,$145.235,$148.58,$145.10
09/16/2022,$146.29,40122820,$148.05,$148.58,$144.2935
09/15/2022,$149.55,34606350,$149.80,$154.1984,$148.70
09/14/2022,$151.47,43064200,$153.33,$153.54,$149.05
09/13/2022,$153.13,44444060,$161.54,$161.63,$152.67
09/12/2022,$168.96,23220410,$167.39,$171.39,$167.28
09/09/2022,$169.15,22129800,$163.248,$169.54,$163.02
09/08/2022,$162.06,22530790,$158.71,$162.23,$157.74
09/07/2022,$160.39,16831180,$157.76,$160.955,$156.81
09/06/2022,$158.54,19339780,$160.10,$161.69,$157.69
09/02/2022,$160.32,22634190,$167.45,$167.93,$159.22
09/01/2022,$165.36,30145680,$163.58,$167.3599,$160.345
08/31/2022,$162.93,40952980,$167.07,$167.84,$162.14
08/30/2022,$157.16,19567950,$160.355,$161.66,$155.91
08/29/2022,$159.17,20052660,$160.655,$163.05,$159.01
08/26/2022,$161.78,24023630,$168.48,$170.92,$161.6726
08/25/2022,$168.78,15550510,$165.18,$168.88,$164.02
08/24/2022,$163.26,20891480,$160.60,$165.46,$159.77
08/23/2022,$161.11,18111780,$162.48,$165.05,$160.70
08/22/2022,$163.05,19499710,$165.49,$165.49,$162.26
08/19/2022,$167.96,26240800,$170.20,$172.32,$167.05
08/18/2022,$174.66,18844450,$174.34,$175.76,$171.86
08/17/2022,$174.85,20118130,$176.76,$178.14,$174.17
08/16/2022,$179.47,21156710,$179.44,$180.99,$177.035
08/15/2022,$180.89,15878670,$178.96,$181.44,$178.20
08/12/2022,$180.50,21274050,$180.81,$181.4572,$178.911
08/11/2022,$177.49,24079060,$179.71,$183.10,$176.37
08/10/2022,$178.34,30262130,$175.99,$180.48,$173.95
08/09/2022,$168.53,18655060,$168.95,$169.53,$166.60
08/08/2022,$170.25,27299110,$168.00,$177.51,$167.13
08/05/2022,$167.11,25832700,$166.99,$171.612,$165.80
08/04/2022,$170.57,23938210,$168.295,$172.15,$166.80
08/03/2022,$168.80,31717530,$162.69,$169.54,$161.57
08/02/2022,$160.19,27374520,$158.31,$162.24,$158.01
08/01/2022,$159.93,40596700,$157.25,$165.19,$155.2301
07/29/2022,$159.10,42065400,$157.69,$160.14,$155.17
07/28/2022,$160.72,73214330,$161.06,$161.51,$154.85
07/27/2022,$169.58,43846560,$162.59,$170.87,$162.02
07/26/2022,$159.15,28468420,$165.94,$166.00,$157.95
07/25/2022,$166.65,26166330,$169.00,$170.57,$164.805
07/22/2022,$169.27,42583920,$173.07,$175.5995,$168.41
07/21/2022,$183.17,27195820,$180.63,$183.85,$178.87
07/20/2022,$183.09,24784270,$177.485,$183.60,$176.70
07/19/2022,$175.78,25933680,$170.37,$176.49,$169.51
07/18/2022,$167.23,23574340,$166.75,$171.685,$165.64
07/15/2022,$164.70,23342810,$160.54,$164.98,$159.82
07/14/2022,$158.05,23765170,$161.22,$162.59,$157.2801
07/13/2022,$163.49,16555140,$160.16,$164.98,$159.6127
07/12/2022,$163.27,16639660,$164.80,$165.9107,$162.10
07/11/2022,$162.88,21905130,$167.065,$167.49,$161.91
07/08/2022,$170.88,19249240,$169.98,$172.40,$168.1501
07/07/2022,$172.19,24083370,$169.45,$172.72,$167.78
07/06/2022,$169.77,23085920,$168.20,$171.59,$165.46
07/05/2022,$168.19,28664800,$158.14,$168.25,$157.02
07/01/2022,$160.03,31423930,$160.31,$160.62,$155.00
06/30/2022,$161.25,35250610,$162.15,$165.23,$158.49
06/29/2022,$163.94,28595240,$163.57,$166.33,$160.32
06/28/2022,$160.68,27788730,$169.90,$171.30,$160.61
06/27/2022,$169.49,29174560,$171.32,$171.75,$168.01
06/24/2022,$170.16,68736010,$161.725,$170.25,$161.30
06/23/2022,$158.75,40499200,$156.27,$159.75,$154.25
06/22/2022,$155.85,47596820,$158.38,$160.79,$155.44
06/21/2022,$157.05,50724900,$165.93,$167.76,$155.97
06/17/2022,$163.74,31374220,$161.68,$165.90,$159.90
06/16/2022,$160.87,26944140,$163.72,$165.08,$159.61
06/15/2022,$169.35,30008250,$167.20,$172.16,$163.975
06/14/2022,$163.73,27244270,$166.03,$166.75,$161.3601
06/13/2022,$164.26,31749300,$170.59,$172.575,$164.03
06/10/2022,$175.57,27478350,$183.04,$183.10,$175.02
06/09/2022,$184.00,23501580,$194.28,$199.45,$183.68
06/08/2022,$196.64,22267150,$194.67,$202.03,$194.41
06/07/2022,$195.65,18828690,$191.93,$196.53,$191.49
06/06/2022,$194.25,30574240,$193.99,$196.92,$188.40
06/03/2022,$190.78,19464990,$195.98,$196.61,$189.78
06/02/2022,$198.86,31951580,$188.45,$200.935,$187.73
06/01/2022,$188.64,36623500,$196.51,$199.53,$185.00
05/31/2022,$193.64,26131100,$194.885,$197.60,$192.01
05/27/2022,$195.13,22562730,$191.36,$195.3329,$189.80
05/26/2022,$191.63,23056460,$182.878,$192.8301,$182.26
05/25/2022,$183.83,28030190,$180.40,$185.45,$179.32
05/24/2022,$181.28,50406270,$180.55,$183.6759,$176.11
05/23/2022,$196.23,25059160,$195.19,$196.9924,$191.24
05/20/2022,$193.54,31465570,$194.97,$197.91,$187.87
05/19/2022,$191.29,24446940,$191.20,$195.29,$189.60
05/18/2022,$192.24,23959970,$200.00,$201.00,$191.63
05/17/2022,$202.62,24872730,$202.115,$205.46,$198.36
05/16/2022,$200.04,27112600,$197.05,$205.37,$195.93
05/13/2022,$198.62,24549840,$192.58,$199.89,$191.28
05/12/2022,$191.24,38262230,$187.055,$198.05,$184.78
05/11/2022,$188.74,31153380,$196.325,$200.6742,$188.27
05/10/2022,$197.65,34452490,$199.51,$202.96,$194.19
05/09/2022,$196.21,36303200,$199.84,$202.57,$195.58
05/06/2022,$203.77,34747160,$207.34,$209.38,$201.02
05/05/2022,$208.28,41129190,$218.74,$220.17,$206.16
05/04/2022,$223.41,41375880,$210.65,$224.30,$206.96
05/03/2022,$212.03,41556270,$210.45,$214.8999,$208.09
05/02/2022,$211.13,49915290,$201.165,$211.88,$200.99
04/29/2022,$200.47,49193430,$204.46,$212.48,$199.90
04/28/2022,$205.73,100890600,$202.92,$208.53,$192.90
04/27/2022,$174.95,71062890,$174.43,$181.2099,$169.00
04/26/2022,$180.95,31747430,$186.63,$187.185,$179.50
04/25/2022,$186.99,29281060,$182.73,$187.18,$181.655
04/22/2022,$184.11,36426770,$190.37,$192.72,$183.27
04/21/2022,$188.07,49954080,$201.60,$202.965,$185.58
04/20/2022,$200.42,43036530,$213.605,$214.16,$198.92
04/19/2022,$217.31,20089870,$210.52,$218.4299,$209.00
04/18/2022,$210.77,16580790,$210.00,$213.38,$208.30
04/14/2022,$210.18,18379460,$214.89,$214.99,$210.00
04/13/2022,$214.99,19231820,$211.82,$216.61,$211.33
04/12/2022,$214.14,20128830,$220.235,$222.03,$213.13
04/11/2022,$216.46,20516590,$218.42,$220.61,$215.2198
04/08/2022,$222.33,18375710,$222.38,$225.13,$220.0283
04/07/2022,$222.95,21037190,$223.93,$225.52,$218.56
04/06/2022,$223.30,28995080,$226.91,$228.9899,$221.405
04/05/2022,$231.84,29727180,$234.08,$236.86,$231.02
04/04/2022,$233.89,28100830,$225.98,$234.351,$225.86
04/01/2022,$224.85,19544760,$224.55,$227.28,$222.70
03/31/2022,$222.36,24192270,$228.45,$228.49,$222.26
03/30/2022,$227.85,25588050,$228.91,$231.151,$226.71
03/29/2022,$229.86,31417860,$226.07,$230.89,$225.29
03/28/2022,$223.59,26224140,$222.13,$224.04,$219.54
03/25/2022,$221.82,40039030,$220.51,$225.50,$218.8901
03/24/2022,$219.57,31502310,$215.00,$220.67,$214.79
03/23/2022,$213.46,23717320,$213.33,$216.7988,$212.16
03/22/2022,$216.65,31998800,$211.37,$219.46,$210.18
03/21/2022,$211.49,30142340,$214.50,$214.71,$207.63
03/18/2022,$216.49,52127980,$206.70,$216.80,$206.00
03/17/2022,$207.84,29499680,$201.70,$208.04,$201.11
03/16/2022,$203.63,40640260,$194.70,$203.73,$194.52
03/15/2022,$192.03,31721680,$190.80,$192.28,$185.911
03/14/2022,$186.63,31010460,$187.03,$192.29,$185.82
03/11/2022,$187.61,34694530,$192.635,$193.56,$186.67
03/10/2022,$195.21,24852980,$194.84,$196.28,$191.068
03/09/2022,$198.50,31894700,$195.74,$199.10,$193.92
03/08/2022,$190.29,37508150,$187.85,$196.70,$186.11
03/07/2022,$187.47,38560610,$200.79,$200.89,$187.28
03/04/2022,$200.06,32146260,$202.37,$205.89,$198.79
03/03/2022,$202.97,27263520,$209.015,$209.08,$201.42
03/02/2022,$208.11,29452150,$204.775,$209.15,$202.02
03/01/2022,$203.49,27094900,$209.87,$211.7517,$202.22
02/28/2022,$211.03,34239800,$207.675,$213.1508,$206.83
02/25/2022,$210.48,37627550,$204.94,$211.32,$203.18
02/24/2022,$207.60,49957170,$191.06,$208.35,$190.22
02/23/2022,$198.45,44481360,$204.16,$206.94,$198.05
02/22/2022,$202.08,39852390,$202.34,$207.48,$200.06
02/18/2022,$206.16,37128440,$209.39,$210.75,$205.18
02/17/2022,$207.71,38747530,$214.02,$217.50,$207.1601
02/16/2022,$216.54,45817460,$212.41,$217.46,$212.36
02/15/2022,$221.00,42685470,$220.47,$221.15,$215.06
02/14/2022,$217.70,38184040,$219.31,$221.00,$214.78
02/11/2022,$219.55,46156940,$228.46,$230.42,$218.7701
02/10/2022,$228.07,49310360,$228.27,$235.00,$226.70
02/09/2022,$232.00,86563280,$224.20,$233.37,$222.21
02/08/2022,$220.18,94729670,$220.85,$225.77,$216.15
02/07/2022,$224.91,88613830,$237.70,$238.30,$224.01
02/04/2022,$237.09,89342250,$234.97,$242.6099,$230.11
02/03/2022,$237.76,188119900,$244.645,$248.00,$235.745
02/02/2022,$323.00,58458280,$327.82,$328.00,$316.8747
02/01/2022,$319.00,18023800,$314.555,$319.6598,$312.12
01/31/2022,$313.26,21579470,$300.68,$313.79,$299.32
01/28/2022,$301.71,21871620,$295.6204,$301.90,$293.0333
01/27/2022,$294.64,21629920,$297.752,$301.709,$294.26
01/26/2022,$294.63,28348800,$307.01,$307.51,$290.85
01/25/2022,$300.15,25108450,$299.95,$306.23,$297.58
01/24/2022,$308.71,38936900,$297.84,$309.53,$289.01
01/21/2022,$303.17,28710720,$314.81,$318.31,$303.04
01/20/2022,$316.56,16925030,$323.90,$327.82,$315.98
01/19/2022,$319.59,20814740,$319.582,$327.10,$319.33
01/18/2022,$318.15,22677330,$323.29,$324.21,$317.64
01/14/2022,$331.90,16868500,$321.79,$332.73,$321.21
01/13/2022,$326.48,14797110,$334.98,$335.63,$325.76
01/12/2022,$333.26,14104860,$335.18,$336.365,$330.03
01/11/2022,$334.37,16226850,$326.78,$334.63,$325.28
01/10/2022,$328.07,24942380,$325.31,$328.34,$315.43
01/07/2022,$331.79,14722020,$332.74,$337.00,$328.8801
01/06/2022,$332.46,27962810,$322.82,$339.165,$322.72
01/05/2022,$324.17,20564520,$333.02,$335.76,$323.84
01/04/2022,$336.53,15997970,$339.95,$343.0854,$331.8711
01/03/2022,$338.54,14562850,$338.295,$341.0816,$337.19
12/31/2021,$336.35,12870480,$343.015,$343.44,$336.27
12/30/2021,$344.36,10593350,$344.00,$347.23,$343.22
12/29/2021,$342.94,10747010,$346.91,$349.6899,$341.6401
12/28/2021,$346.22,16637610,$346.63,$352.71,$345.20
12/27/2021,$346.18,17795030,$338.845,$347.87,$338.01
12/23/2021,$335.24,13987700,$330.10,$336.67,$328.36
12/22/2021,$330.45,16764570,$333.80,$334.51,$328.26
12/21/2021,$334.20,16116780,$326.41,$336.00,$323.75
12/20/2021,$325.45,17901780,$329.775,$329.90,$322.53
12/17/2021,$333.79,40012640,$332.795,$337.11,$330.75
12/16/2021,$334.90,22635030,$338.98,$344.46,$333.74
12/15/2021,$341.66,24681330,$332.494,$342.11,$323.98
12/14/2021,$333.74,20461020,$328.05,$335.70,$327.65
12/13/2021,$334.49,22948660,$330.95,$341.09,$329.59
12/10/2021,$329.75,14527970,$332.555,$335.03,$326.37
