Date,Close/Last,Volume,Open,High,Low
01/04/2022,$591.15,4393135,$599.91,$600.4099,$581.60
01/03/2022,$597.37,3068808,$605.61,$609.99,$590.56
12/31/2021,$602.44,1995918,$610.01,$614.075,$602.05
12/30/2021,$612.09,1625093,$612.99,$620.61,$611.2401
12/29/2021,$610.54,1287513,$610.71,$613.98,$604.68
12/28/2021,$610.71,1884116,$614.95,$618.41,$609.69
12/27/2021,$613.12,2062233,$615.00,$615.00,$609.25
12/23/2021,$614.09,1621146,$616.40,$616.88,$607.57
12/22/2021,$614.24,2335745,$603.36,$614.82,$602.63
12/21/2021,$604.92,2319390,$597.5434,$607.82,$593.8611
12/20/2021,$593.74,3358404,$586.43,$602.8847,$584.26
12/17/2021,$586.73,4433706,$591.61,$593.25,$581.74
12/16/2021,$591.06,3143217,$597.09,$602.8308,$588.00
12/15/2021,$605.04,2866196,$598.18,$605.69,$584.51
12/14/2021,$597.99,2984536,$598.71,$602.29,$588.13
12/13/2021,$604.56,2517915,$612.00,$612.64,$599.52
